city,date,count,accumulateCount
KEE,2021-06-17,2,274
NWT,2021-06-17,84,5931
TPE,2021-06-17,37,4090
TAO,2021-06-17,7,618
HSZ,2021-06-17,0,0
HSQ,2021-06-17,10,70
MIA,2021-06-17,31,498
TXG,2021-06-17,2,184
CHA,2021-06-17,0,0
NAN,2021-06-17,0,0
YUN,2021-06-17,0,0
CYQ,2021-06-17,0,0
CYI,2021-06-17,0,0
TNN,2021-06-17,0,0
KHH,2021-06-17,0,0
PIF,2021-06-17,0,0
ILA,2021-06-17,0,0
HUA,2021-06-17,2,67
TTT,2021-06-17,0,0
PEN,2021-06-17,0,0
KIN,2021-06-17,0,0
LIE,2021-06-17,0,0
TW,2021-06-17,175,11732
KEE,2021-06-18,4,278
NWT,2021-06-18,75,6006
TPE,2021-06-18,71,4161
TAO,2021-06-18,6,624
HSZ,2021-06-18,0,0
HSQ,2021-06-18,1,71
MIA,2021-06-18,25,523
TXG,2021-06-18,2,186
CHA,2021-06-18,0,0
NAN,2021-06-18,0,0
YUN,2021-06-18,0,0
CYQ,2021-06-18,0,0
CYI,2021-06-18,0,0
TNN,2021-06-18,0,0
KHH,2021-06-18,0,0
PIF,2021-06-18,0,0
ILA,2021-06-18,0,0
HUA,2021-06-18,1,68
TTT,2021-06-18,0,0
PEN,2021-06-18,0,0
KIN,2021-06-18,0,0
LIE,2021-06-18,0,0
TW,2021-06-18,185,11917
KEE,2021-06-19,2,280
NWT,2021-06-19,82,6088
TPE,2021-06-19,29,4190
TAO,2021-06-19,8,632
HSZ,2021-06-19,2,37
HSQ,2021-06-19,3,74
MIA,2021-06-19,0,0
TXG,2021-06-19,1,187
CHA,2021-06-19,0,0
NAN,2021-06-19,0,0
YUN,2021-06-19,0,0
CYQ,2021-06-19,0,0
CYI,2021-06-19,0,0
TNN,2021-06-19,0,0
KHH,2021-06-19,0,0
PIF,2021-06-19,0,0
ILA,2021-06-19,0,0
HUA,2021-06-19,0,0
TTT,2021-06-19,0,0
PEN,2021-06-19,0,0
KIN,2021-06-19,0,0
LIE,2021-06-19,0,0
TW,2021-06-19,127,11488
KEE,2021-06-20,1,281
NWT,2021-06-20,44,6132
TPE,2021-06-20,32,4222
TAO,2021-06-20,16,648
HSZ,2021-06-20,0,0
HSQ,2021-06-20,4,78
MIA,2021-06-20,3,526
TXG,2021-06-20,6,193
CHA,2021-06-20,1,255
NAN,2021-06-20,0,0
YUN,2021-06-20,0,0
CYQ,2021-06-20,0,0
CYI,2021-06-20,0,0
TNN,2021-06-20,0,0
KHH,2021-06-20,0,0
PIF,2021-06-20,0,0
ILA,2021-06-20,0,0
HUA,2021-06-20,0,0
TTT,2021-06-20,0,0
PEN,2021-06-20,0,0
KIN,2021-06-20,0,0
LIE,2021-06-20,0,0
TW,2021-06-20,107,12335
KEE,2021-06-21,2,283
NWT,2021-06-21,38,6170
TPE,2021-06-21,21,4243
TAO,2021-06-21,5,653
HSZ,2021-06-21,0,0
HSQ,2021-06-21,0,0
MIA,2021-06-21,3,529
TXG,2021-06-21,2,195
CHA,2021-06-21,1,256
NAN,2021-06-21,0,0
YUN,2021-06-21,1,21
CYQ,2021-06-21,0,0
CYI,2021-06-21,0,0
TNN,2021-06-21,0,0
KHH,2021-06-21,1,64
PIF,2021-06-21,0,0
ILA,2021-06-21,0,0
HUA,2021-06-21,0,0
TTT,2021-06-21,0,0
PEN,2021-06-21,0,0
KIN,2021-06-21,0,0
LIE,2021-06-21,0,0
TW,2021-06-21,74,12414
KEE,2021-06-22,2,285
NWT,2021-06-22,44,6214
TPE,2021-06-22,24,4267
TAO,2021-06-22,1,654
HSZ,2021-06-22,0,0
HSQ,2021-06-22,1,79
MIA,2021-06-22,1,530
TXG,2021-06-22,1,196
CHA,2021-06-22,1,257
NAN,2021-06-22,2,33
YUN,2021-06-22,0,0
CYQ,2021-06-22,0,0
CYI,2021-06-22,0,0
TNN,2021-06-22,0,0
KHH,2021-06-22,0,0
PIF,2021-06-22,0,0
ILA,2021-06-22,0,0
HUA,2021-06-22,0,0
TTT,2021-06-22,0,0
PEN,2021-06-22,0,0
KIN,2021-06-22,0,0
LIE,2021-06-22,0,0
TW,2021-06-22,77,12515
KEE,2021-06-23,3,288
NWT,2021-06-23,45,6259
TPE,2021-06-23,22,4289
TAO,2021-06-23,7,661
HSZ,2021-06-23,0,0
HSQ,2021-06-23,9,88
MIA,2021-06-23,4,534
TXG,2021-06-23,0,0
CHA,2021-06-23,1,258
NAN,2021-06-23,1,34
YUN,2021-06-23,0,0
CYQ,2021-06-23,0,0
CYI,2021-06-23,0,0
TNN,2021-06-23,0,0
KHH,2021-06-23,9,73
PIF,2021-06-23,1,34
ILA,2021-06-23,2,95
HUA,2021-06-23,0,0
TTT,2021-06-23,0,0
PEN,2021-06-23,0,0
KIN,2021-06-23,0,0
LIE,2021-06-23,0,0
TW,2021-06-23,104,12613
KEE,2021-06-24,9,297
NWT,2021-06-24,53,6312
TPE,2021-06-24,35,4324
TAO,2021-06-24,8,669
HSZ,2021-06-24,0,0
HSQ,2021-06-24,5,93
MIA,2021-06-24,5,539
TXG,2021-06-24,0,0
CHA,2021-06-24,0,0
NAN,2021-06-24,2,36
YUN,2021-06-24,0,0
CYQ,2021-06-24,0,0
CYI,2021-06-24,0,0
TNN,2021-06-24,0,0
KHH,2021-06-24,6,79
PIF,2021-06-24,6,40
ILA,2021-06-24,0,0
HUA,2021-06-24,0,0
TTT,2021-06-24,0,0
PEN,2021-06-24,0,0
KIN,2021-06-24,0,0
LIE,2021-06-24,0,0
TW,2021-06-24,129,12389
KEE,2021-06-25,1,298
NWT,2021-06-25,33,6345
TPE,2021-06-25,19,4343
TAO,2021-06-25,10,679
HSZ,2021-06-25,0,0
HSQ,2021-06-25,4,97
MIA,2021-06-25,3,542
TXG,2021-06-25,1,197
CHA,2021-06-25,2,260
NAN,2021-06-25,0,0
YUN,2021-06-25,0,0
CYQ,2021-06-25,0,0
CYI,2021-06-25,0,0
TNN,2021-06-25,0,0
KHH,2021-06-25,2,81
PIF,2021-06-25,0,0
ILA,2021-06-25,1,96
HUA,2021-06-25,0,0
TTT,2021-06-25,0,0
PEN,2021-06-25,0,0
KIN,2021-06-25,0,0
LIE,2021-06-25,0,0
TW,2021-06-25,76,12938
KEE,2021-06-26,3,301
NWT,2021-06-26,36,6381
TPE,2021-06-26,30,4373
TAO,2021-06-26,3,682
HSZ,2021-06-26,0,0
HSQ,2021-06-26,1,98
MIA,2021-06-26,1,543
TXG,2021-06-26,0,0
CHA,2021-06-26,1,261
NAN,2021-06-26,0,0
YUN,2021-06-26,0,0
CYQ,2021-06-26,0,0
CYI,2021-06-26,0,0
TNN,2021-06-26,0,0
KHH,2021-06-26,0,0
PIF,2021-06-26,3,43
ILA,2021-06-26,0,0
HUA,2021-06-26,0,0
TTT,2021-06-26,0,0
PEN,2021-06-26,0,0
KIN,2021-06-26,0,0
LIE,2021-06-26,0,0
TW,2021-06-26,78,12682
KEE,2021-06-27,0,0
NWT,2021-06-27,40,6421
TPE,2021-06-27,33,4406
TAO,2021-06-27,4,686
HSZ,2021-06-27,1,38
HSQ,2021-06-27,0,0
MIA,2021-06-27,0,0
TXG,2021-06-27,0,0
CHA,2021-06-27,0,0
NAN,2021-06-27,1,37
YUN,2021-06-27,0,0
CYQ,2021-06-27,0,0
CYI,2021-06-27,0,0
TNN,2021-06-27,8,50
KHH,2021-06-27,0,0
PIF,2021-06-27,1,44
ILA,2021-06-27,0,0
HUA,2021-06-27,0,0
TTT,2021-06-27,0,0
PEN,2021-06-27,0,0
KIN,2021-06-27,0,0
LIE,2021-06-27,0,0
TW,2021-06-27,88,11682
KEE,2021-06-28,1,302
NWT,2021-06-28,32,6453
TPE,2021-06-28,22,4428
TAO,2021-06-28,1,687
HSZ,2021-06-28,0,0
HSQ,2021-06-28,0,0
MIA,2021-06-28,0,0
TXG,2021-06-28,0,0
CHA,2021-06-28,1,262
NAN,2021-06-28,1,38
YUN,2021-06-28,0,0
CYQ,2021-06-28,0,0
CYI,2021-06-28,0,0
TNN,2021-06-28,0,0
KHH,2021-06-28,0,0
PIF,2021-06-28,0,0
ILA,2021-06-28,0,0
HUA,2021-06-28,0,0
TTT,2021-06-28,0,0
PEN,2021-06-28,0,0
KIN,2021-06-28,0,0
LIE,2021-06-28,0,0
TW,2021-06-28,58,12170
KEE,2021-06-29,1,303
NWT,2021-06-29,22,6475
TPE,2021-06-29,20,4448
TAO,2021-06-29,4,691
HSZ,2021-06-29,0,0
HSQ,2021-06-29,4,102
MIA,2021-06-29,0,0
TXG,2021-06-29,0,0
CHA,2021-06-29,2,264
NAN,2021-06-29,0,0
YUN,2021-06-29,0,0
CYQ,2021-06-29,0,0
CYI,2021-06-29,0,0
TNN,2021-06-29,0,0
KHH,2021-06-29,0,0
PIF,2021-06-29,1,45
ILA,2021-06-29,0,0
HUA,2021-06-29,0,0
TTT,2021-06-29,0,0
PEN,2021-06-29,0,0
KIN,2021-06-29,0,0
LIE,2021-06-29,0,0
TW,2021-06-29,54,12328
KEE,2021-06-30,0,0
NWT,2021-06-30,25,6500
TPE,2021-06-30,20,4468
TAO,2021-06-30,5,696
HSZ,2021-06-30,0,0
HSQ,2021-06-30,0,0
MIA,2021-06-30,2,545
TXG,2021-06-30,0,0
CHA,2021-06-30,0,0
NAN,2021-06-30,0,0
YUN,2021-06-30,0,0
CYQ,2021-06-30,0,0
CYI,2021-06-30,0,0
TNN,2021-06-30,0,0
KHH,2021-06-30,2,83
PIF,2021-06-30,1,46
ILA,2021-06-30,0,0
HUA,2021-06-30,0,0
TTT,2021-06-30,0,0
PEN,2021-06-30,0,0
KIN,2021-06-30,0,0
LIE,2021-06-30,0,0
TW,2021-06-30,55,12338
KEE,2021-07-01,0,0
NWT,2021-07-01,20,6520
TPE,2021-07-01,18,4486
TAO,2021-07-01,5,701
HSZ,2021-07-01,1,39
HSQ,2021-07-01,1,103
MIA,2021-07-01,0,0
TXG,2021-07-01,0,0
CHA,2021-07-01,0,0
NAN,2021-07-01,0,0
YUN,2021-07-01,0,0
CYQ,2021-07-01,0,0
CYI,2021-07-01,0,0
TNN,2021-07-01,0,0
KHH,2021-07-01,2,85
PIF,2021-07-01,0,0
ILA,2021-07-01,0,0
HUA,2021-07-01,0,0
TTT,2021-07-01,0,0
PEN,2021-07-01,0,0
KIN,2021-07-01,0,0
LIE,2021-07-01,0,0
TW,2021-07-01,47,11934
KEE,2021-07-02,3,306
NWT,2021-07-02,15,6535
TPE,2021-07-02,29,4515
TAO,2021-07-02,3,704
HSZ,2021-07-02,1,40
HSQ,2021-07-02,4,107
MIA,2021-07-02,0,0
TXG,2021-07-02,2,199
CHA,2021-07-02,0,0
NAN,2021-07-02,0,0
YUN,2021-07-02,0,0
CYQ,2021-07-02,0,0
CYI,2021-07-02,0,0
TNN,2021-07-02,0,0
KHH,2021-07-02,0,0
PIF,2021-07-02,0,0
ILA,2021-07-02,0,0
HUA,2021-07-02,0,0
TTT,2021-07-02,0,0
PEN,2021-07-02,0,0
KIN,2021-07-02,0,0
LIE,2021-07-02,0,0
TW,2021-07-02,57,12406
KEE,2021-07-03,0,0
NWT,2021-07-03,24,6559
TPE,2021-07-03,48,4563
TAO,2021-07-03,3,707
HSZ,2021-07-03,1,41
HSQ,2021-07-03,0,0
MIA,2021-07-03,0,0
TXG,2021-07-03,0,0
CHA,2021-07-03,0,0
NAN,2021-07-03,0,0
YUN,2021-07-03,0,0
CYQ,2021-07-03,0,0
CYI,2021-07-03,0,0
TNN,2021-07-03,0,0
KHH,2021-07-03,0,0
PIF,2021-07-03,0,0
ILA,2021-07-03,0,0
HUA,2021-07-03,0,0
TTT,2021-07-03,0,0
PEN,2021-07-03,0,0
KIN,2021-07-03,0,0
LIE,2021-07-03,0,0
TW,2021-07-03,76,11870
KEE,2021-07-04,0,0
NWT,2021-07-04,11,6570
TPE,2021-07-04,17,4580
TAO,2021-07-04,3,710
HSZ,2021-07-04,0,0
HSQ,2021-07-04,0,0
MIA,2021-07-04,0,0
TXG,2021-07-04,0,0
CHA,2021-07-04,3,267
NAN,2021-07-04,0,0
YUN,2021-07-04,0,0
CYQ,2021-07-04,0,0
CYI,2021-07-04,0,0
TNN,2021-07-04,0,0
KHH,2021-07-04,0,0
PIF,2021-07-04,0,0
ILA,2021-07-04,0,0
HUA,2021-07-04,0,0
TTT,2021-07-04,0,0
PEN,2021-07-04,0,0
KIN,2021-07-04,0,0
LIE,2021-07-04,0,0
TW,2021-07-04,34,12127
KEE,2021-07-05,1,307
NWT,2021-07-05,6,6576
TPE,2021-07-05,14,4594
TAO,2021-07-05,3,713
HSZ,2021-07-05,0,0
HSQ,2021-07-05,1,108
MIA,2021-07-05,2,547
TXG,2021-07-05,0,0
CHA,2021-07-05,0,0
NAN,2021-07-05,0,0
YUN,2021-07-05,0,0
CYQ,2021-07-05,0,0
CYI,2021-07-05,0,0
TNN,2021-07-05,0,0
KHH,2021-07-05,0,0
PIF,2021-07-05,1,47
ILA,2021-07-05,0,0
HUA,2021-07-05,0,0
TTT,2021-07-05,0,0
PEN,2021-07-05,0,0
KIN,2021-07-05,0,0
LIE,2021-07-05,0,0
TW,2021-07-05,28,12892
KEE,2021-07-06,0,0
NWT,2021-07-06,12,6588
TPE,2021-07-06,13,4607
TAO,2021-07-06,0,0
HSZ,2021-07-06,0,0
HSQ,2021-07-06,0,0
MIA,2021-07-06,0,0
TXG,2021-07-06,0,0
CHA,2021-07-06,1,268
NAN,2021-07-06,0,0
YUN,2021-07-06,0,0
CYQ,2021-07-06,0,0
CYI,2021-07-06,0,0
TNN,2021-07-06,0,0
KHH,2021-07-06,0,0
PIF,2021-07-06,1,48
ILA,2021-07-06,0,0
HUA,2021-07-06,0,0
TTT,2021-07-06,0,0
PEN,2021-07-06,0,0
KIN,2021-07-06,0,0
LIE,2021-07-06,0,0
TW,2021-07-06,27,11511
KEE,2021-07-07,0,0
NWT,2021-07-07,14,6602
TPE,2021-07-07,14,4621
TAO,2021-07-07,11,724
HSZ,2021-07-07,0,0
HSQ,2021-07-07,0,0
MIA,2021-07-07,0,0
TXG,2021-07-07,0,0
CHA,2021-07-07,0,0
NAN,2021-07-07,0,0
YUN,2021-07-07,0,0
CYQ,2021-07-07,0,0
CYI,2021-07-07,0,0
TNN,2021-07-07,0,0
KHH,2021-07-07,0,0
PIF,2021-07-07,0,0
ILA,2021-07-07,0,0
HUA,2021-07-07,0,0
TTT,2021-07-07,0,0
PEN,2021-07-07,0,0
KIN,2021-07-07,0,0
LIE,2021-07-07,0,0
TW,2021-07-07,39,11947
KEE,2021-07-08,0,0
NWT,2021-07-08,6,6608
TPE,2021-07-08,12,4633
TAO,2021-07-08,0,0
HSZ,2021-07-08,0,0
HSQ,2021-07-08,0,0
MIA,2021-07-08,0,0
TXG,2021-07-08,0,0
CHA,2021-07-08,0,0
NAN,2021-07-08,0,0
YUN,2021-07-08,0,0
CYQ,2021-07-08,0,0
CYI,2021-07-08,0,0
TNN,2021-07-08,0,0
KHH,2021-07-08,0,0
PIF,2021-07-08,0,0
ILA,2021-07-08,0,0
HUA,2021-07-08,0,0
TTT,2021-07-08,0,0
PEN,2021-07-08,0,0
KIN,2021-07-08,0,0
LIE,2021-07-08,0,0
TW,2021-07-08,18,11241
KEE,2021-07-09,0,0
NWT,2021-07-09,11,6619
TPE,2021-07-09,19,4652
TAO,2021-07-09,1,725
HSZ,2021-07-09,0,0
HSQ,2021-07-09,0,0
MIA,2021-07-09,0,0
TXG,2021-07-09,0,0
CHA,2021-07-09,0,0
NAN,2021-07-09,0,0
YUN,2021-07-09,0,0
CYQ,2021-07-09,0,0
CYI,2021-07-09,0,0
TNN,2021-07-09,0,0
KHH,2021-07-09,0,0
PIF,2021-07-09,0,0
ILA,2021-07-09,0,0
HUA,2021-07-09,0,0
TTT,2021-07-09,0,0
PEN,2021-07-09,0,0
KIN,2021-07-09,0,0
LIE,2021-07-09,0,0
TW,2021-07-09,31,11996
KEE,2021-07-10,1,308
NWT,2021-07-10,14,6633
TPE,2021-07-10,12,4664
TAO,2021-07-10,4,729
HSZ,2021-07-10,0,0
HSQ,2021-07-10,0,0
MIA,2021-07-10,0,0
TXG,2021-07-10,0,0
CHA,2021-07-10,0,0
NAN,2021-07-10,0,0
YUN,2021-07-10,0,0
CYQ,2021-07-10,0,0
CYI,2021-07-10,0,0
TNN,2021-07-10,0,0
KHH,2021-07-10,0,0
PIF,2021-07-10,0,0
ILA,2021-07-10,0,0
HUA,2021-07-10,0,0
TTT,2021-07-10,0,0
PEN,2021-07-10,0,0
KIN,2021-07-10,0,0
LIE,2021-07-10,0,0
TW,2021-07-10,31,12334
KEE,2021-07-11,0,0
NWT,2021-07-11,12,6645
TPE,2021-07-11,11,4675
TAO,2021-07-11,2,731
HSZ,2021-07-11,0,0
HSQ,2021-07-11,1,109
MIA,2021-07-11,0,0
TXG,2021-07-11,1,200
CHA,2021-07-11,1,269
NAN,2021-07-11,0,0
YUN,2021-07-11,0,0
CYQ,2021-07-11,0,0
CYI,2021-07-11,0,0
TNN,2021-07-11,0,0
KHH,2021-07-11,0,0
PIF,2021-07-11,0,0
ILA,2021-07-11,0,0
HUA,2021-07-11,0,0
TTT,2021-07-11,0,0
PEN,2021-07-11,0,0
KIN,2021-07-11,0,0
LIE,2021-07-11,0,0
TW,2021-07-11,28,12629
KEE,2021-07-12,1,309
NWT,2021-07-12,10,6655
TPE,2021-07-12,9,4684
TAO,2021-07-12,1,732
HSZ,2021-07-12,1,42
HSQ,2021-07-12,0,0
MIA,2021-07-12,0,0
TXG,2021-07-12,1,201
CHA,2021-07-12,0,0
NAN,2021-07-12,0,0
YUN,2021-07-12,0,0
CYQ,2021-07-12,0,0
CYI,2021-07-12,0,0
TNN,2021-07-12,0,0
KHH,2021-07-12,0,0
PIF,2021-07-12,0,0
ILA,2021-07-12,0,0
HUA,2021-07-12,0,0
TTT,2021-07-12,0,0
PEN,2021-07-12,0,0
KIN,2021-07-12,0,0
LIE,2021-07-12,0,0
TW,2021-07-12,23,12623
KEE,2021-07-13,0,0
NWT,2021-07-13,17,6672
TPE,2021-07-13,7,4691
TAO,2021-07-13,2,734
HSZ,2021-07-13,0,0
HSQ,2021-07-13,0,0
MIA,2021-07-13,1,548
TXG,2021-07-13,1,202
CHA,2021-07-13,0,0
NAN,2021-07-13,0,0
YUN,2021-07-13,0,0
CYQ,2021-07-13,0,0
CYI,2021-07-13,0,0
TNN,2021-07-13,0,0
KHH,2021-07-13,0,0
PIF,2021-07-13,0,0
ILA,2021-07-13,0,0
HUA,2021-07-13,0,0
TTT,2021-07-13,0,0
PEN,2021-07-13,0,0
KIN,2021-07-13,0,0
LIE,2021-07-13,0,0
TW,2021-07-13,28,12847
KEE,2021-07-14,0,0
NWT,2021-07-14,2,6674
TPE,2021-07-14,9,4700
TAO,2021-07-14,3,737
HSZ,2021-07-14,0,0
HSQ,2021-07-14,0,0
MIA,2021-07-14,0,0
TXG,2021-07-14,2,204
CHA,2021-07-14,0,0
NAN,2021-07-14,0,0
YUN,2021-07-14,0,0
CYQ,2021-07-14,0,0
CYI,2021-07-14,0,0
TNN,2021-07-14,0,0
KHH,2021-07-14,0,0
PIF,2021-07-14,0,0
ILA,2021-07-14,0,0
HUA,2021-07-14,0,0
TTT,2021-07-14,0,0
PEN,2021-07-14,0,0
KIN,2021-07-14,0,0
LIE,2021-07-14,0,0
TW,2021-07-14,16,12315
KEE,2021-07-15,0,0
NWT,2021-07-15,2,6676
TPE,2021-07-15,9,4709
TAO,2021-07-15,3,740
HSZ,2021-07-15,0,0
HSQ,2021-07-15,0,0
MIA,2021-07-15,0,0
TXG,2021-07-15,0,0
CHA,2021-07-15,0,0
NAN,2021-07-15,0,0
YUN,2021-07-15,0,0
CYQ,2021-07-15,0,0
CYI,2021-07-15,0,0
TNN,2021-07-15,0,0
KHH,2021-07-15,0,0
PIF,2021-07-15,0,0
ILA,2021-07-15,0,0
HUA,2021-07-15,0,0
TTT,2021-07-15,0,0
PEN,2021-07-15,0,0
KIN,2021-07-15,0,0
LIE,2021-07-15,0,0
TW,2021-07-15,14,12125
KEE,2021-07-16,0,0
NWT,2021-07-16,12,6688
TPE,2021-07-16,13,4722
TAO,2021-07-16,2,742
HSZ,2021-07-16,0,0
HSQ,2021-07-16,0,0
MIA,2021-07-16,0,0
TXG,2021-07-16,0,0
CHA,2021-07-16,1,270
NAN,2021-07-16,0,0
YUN,2021-07-16,0,0
CYQ,2021-07-16,0,0
CYI,2021-07-16,0,0
TNN,2021-07-16,0,0
KHH,2021-07-16,0,0
PIF,2021-07-16,0,0
ILA,2021-07-16,1,97
HUA,2021-07-16,0,0
TTT,2021-07-16,0,0
PEN,2021-07-16,0,0
KIN,2021-07-16,0,0
LIE,2021-07-16,0,0
TW,2021-07-16,29,12519
KEE,2021-07-17,0,0
NWT,2021-07-17,5,6693
TPE,2021-07-17,1,4723
TAO,2021-07-17,1,743
HSZ,2021-07-17,0,0
HSQ,2021-07-17,0,0
MIA,2021-07-17,0,0
TXG,2021-07-17,1,205
CHA,2021-07-17,0,0
NAN,2021-07-17,0,0
YUN,2021-07-17,0,0
CYQ,2021-07-17,0,0
CYI,2021-07-17,0,0
TNN,2021-07-17,0,0
KHH,2021-07-17,0,0
PIF,2021-07-17,0,0
ILA,2021-07-17,0,0
HUA,2021-07-17,0,0
TTT,2021-07-17,0,0
PEN,2021-07-17,0,0
KIN,2021-07-17,0,0
LIE,2021-07-17,0,0
TW,2021-07-17,8,12364
KEE,2021-07-18,0,0
NWT,2021-07-18,7,6700
TPE,2021-07-18,5,4728
TAO,2021-07-18,3,746
HSZ,2021-07-18,0,0
HSQ,2021-07-18,0,0
MIA,2021-07-18,0,0
TXG,2021-07-18,0,0
CHA,2021-07-18,0,0
NAN,2021-07-18,0,0
YUN,2021-07-18,0,0
CYQ,2021-07-18,0,0
CYI,2021-07-18,0,0
TNN,2021-07-18,0,0
KHH,2021-07-18,0,0
PIF,2021-07-18,0,0
ILA,2021-07-18,0,0
HUA,2021-07-18,0,0
TTT,2021-07-18,0,0
PEN,2021-07-18,0,0
KIN,2021-07-18,0,0
LIE,2021-07-18,0,0
TW,2021-07-18,15,12174
KEE,2021-07-19,0,0
NWT,2021-07-19,11,6711
TPE,2021-07-19,1,4729
TAO,2021-07-19,3,749
HSZ,2021-07-19,0,0
HSQ,2021-07-19,0,0
MIA,2021-07-19,0,0
TXG,2021-07-19,0,0
CHA,2021-07-19,0,0
NAN,2021-07-19,0,0
YUN,2021-07-19,0,0
CYQ,2021-07-19,0,0
CYI,2021-07-19,0,0
TNN,2021-07-19,0,0
KHH,2021-07-19,0,0
PIF,2021-07-19,0,0
ILA,2021-07-19,0,0
HUA,2021-07-19,0,0
TTT,2021-07-19,0,0
PEN,2021-07-19,0,0
KIN,2021-07-19,0,0
LIE,2021-07-19,0,0
TW,2021-07-19,15,12189
KEE,2021-07-20,3,312
NWT,2021-07-20,6,6717
TPE,2021-07-20,7,4736
TAO,2021-07-20,2,751
HSZ,2021-07-20,0,0
HSQ,2021-07-20,0,0
MIA,2021-07-20,0,0
TXG,2021-07-20,0,0
CHA,2021-07-20,0,0
NAN,2021-07-20,0,0
YUN,2021-07-20,0,0
CYQ,2021-07-20,0,0
CYI,2021-07-20,0,0
TNN,2021-07-20,0,0
KHH,2021-07-20,0,0
PIF,2021-07-20,0,0
ILA,2021-07-20,0,0
HUA,2021-07-20,0,0
TTT,2021-07-20,0,0
PEN,2021-07-20,0,0
KIN,2021-07-20,0,0
LIE,2021-07-20,0,0
TW,2021-07-20,18,12516
KEE,2021-07-21,0,0
NWT,2021-07-21,13,6730
TPE,2021-07-21,20,4756
TAO,2021-07-21,11,762
HSZ,2021-07-21,1,43
HSQ,2021-07-21,0,0
MIA,2021-07-21,0,0
TXG,2021-07-21,0,0
CHA,2021-07-21,0,0
NAN,2021-07-21,0,0
YUN,2021-07-21,0,0
CYQ,2021-07-21,0,0
CYI,2021-07-21,0,0
TNN,2021-07-21,0,0
KHH,2021-07-21,0,0
PIF,2021-07-21,0,0
ILA,2021-07-21,0,0
HUA,2021-07-21,0,0
TTT,2021-07-21,0,0
PEN,2021-07-21,0,0
KIN,2021-07-21,0,0
LIE,2021-07-21,0,0
TW,2021-07-21,45,12291
KEE,2021-07-22,0,0
NWT,2021-07-22,13,6743
TPE,2021-07-22,4,4760
TAO,2021-07-22,4,766
HSZ,2021-07-22,0,0
HSQ,2021-07-22,0,0
MIA,2021-07-22,0,0
TXG,2021-07-22,0,0
CHA,2021-07-22,0,0
NAN,2021-07-22,0,0
YUN,2021-07-22,0,0
CYQ,2021-07-22,0,0
CYI,2021-07-22,0,0
TNN,2021-07-22,0,0
KHH,2021-07-22,1,86
PIF,2021-07-22,0,0
ILA,2021-07-22,1,98
HUA,2021-07-22,0,0
TTT,2021-07-22,0,0
PEN,2021-07-22,0,0
KIN,2021-07-22,0,0
LIE,2021-07-22,0,0
TW,2021-07-22,23,12453
KEE,2021-07-23,1,313
NWT,2021-07-23,9,6752
TPE,2021-07-23,7,4767
TAO,2021-07-23,3,769
HSZ,2021-07-23,0,0
HSQ,2021-07-23,0,0
MIA,2021-07-23,1,549
TXG,2021-07-23,1,206
CHA,2021-07-23,2,272
NAN,2021-07-23,0,0
YUN,2021-07-23,0,0
CYQ,2021-07-23,0,0
CYI,2021-07-23,0,0
TNN,2021-07-23,0,0
KHH,2021-07-23,0,0
PIF,2021-07-23,0,0
ILA,2021-07-23,0,0
HUA,2021-07-23,0,0
TTT,2021-07-23,0,0
PEN,2021-07-23,0,0
KIN,2021-07-23,0,0
LIE,2021-07-23,0,0
TW,2021-07-23,24,13628
KEE,2021-07-24,0,0
NWT,2021-07-24,5,6757
TPE,2021-07-24,7,4774
TAO,2021-07-24,0,0
HSZ,2021-07-24,0,0
HSQ,2021-07-24,0,0
MIA,2021-07-24,0,0
TXG,2021-07-24,0,0
CHA,2021-07-24,0,0
NAN,2021-07-24,0,0
YUN,2021-07-24,0,0
CYQ,2021-07-24,0,0
CYI,2021-07-24,0,0
TNN,2021-07-24,0,0
KHH,2021-07-24,0,0
PIF,2021-07-24,0,0
ILA,2021-07-24,0,0
HUA,2021-07-24,0,0
TTT,2021-07-24,0,0
PEN,2021-07-24,0,0
KIN,2021-07-24,0,0
LIE,2021-07-24,0,0
TW,2021-07-24,12,11531
KEE,2021-07-25,0,0
NWT,2021-07-25,3,6760
TPE,2021-07-25,4,4778
TAO,2021-07-25,3,772
HSZ,2021-07-25,0,0
HSQ,2021-07-25,0,0
MIA,2021-07-25,0,0
TXG,2021-07-25,0,0
CHA,2021-07-25,0,0
NAN,2021-07-25,0,0
YUN,2021-07-25,0,0
CYQ,2021-07-25,0,0
CYI,2021-07-25,0,0
TNN,2021-07-25,0,0
KHH,2021-07-25,0,0
PIF,2021-07-25,0,0
ILA,2021-07-25,0,0
HUA,2021-07-25,0,0
TTT,2021-07-25,0,0
PEN,2021-07-25,0,0
KIN,2021-07-25,0,0
LIE,2021-07-25,0,0
TW,2021-07-25,10,12310
KEE,2021-07-26,0,0
NWT,2021-07-26,5,6765
TPE,2021-07-26,4,4782
TAO,2021-07-26,6,778
HSZ,2021-07-26,0,0
HSQ,2021-07-26,1,110
MIA,2021-07-26,0,0
TXG,2021-07-26,0,0
CHA,2021-07-26,0,0
NAN,2021-07-26,0,0
YUN,2021-07-26,0,0
CYQ,2021-07-26,0,0
CYI,2021-07-26,0,0
TNN,2021-07-26,0,0
KHH,2021-07-26,0,0
PIF,2021-07-26,0,0
ILA,2021-07-26,0,0
HUA,2021-07-26,0,0
TTT,2021-07-26,0,0
PEN,2021-07-26,0,0
KIN,2021-07-26,0,0
LIE,2021-07-26,0,0
